stateInterest_state,stateInterest_thirtyYearFixed,stateInterest_thirtyYearFixedCount,stateInterest_fifteenYearFixed,stateInterest_fifteenYearFixedCount,stateInterest_fiveOneARM,stateInterest_fiveOneARMCount,isShortSale,source,yearBuilt,nextOpenHouseEndTime,sqft,lastSaleDate,id,state,county,longitude,zip,image_image,image_url,image_width,image_height,virtual_tours_0,tax,mls_id,ROI_traditional_ROI,ROI_traditional_rental,ROI_airbnb_rental,ROI_airbnb_cap_rate,ROI_airbnb_ROI,ROI_traditional_cap_rate,daysOnMarket,meta_metaKey,meta_value,neighborhood_country,neighborhood_image,neighborhood_city,neighborhood_singleHomeValue,neighborhood_mashMeter,neighborhood_latitude,neighborhood_description,neighborhood_singleHomeValue_formatted,neighborhood_is_village,neighborhood_mashMeter_formatted,neighborhood_name,neighborhood_id,neighborhood_state,neighborhood_longitude,neighborhood_walkscore,neighborhood_airbnb_properties_count,neighborhood_traditional_properties_count,homeType,property_type,property_sub_type,beds,num_of_units,favorite,status,city,saleType,latitude,description,nextOpenHouseDate,recentReductionDate,title,rent_appreciation_rate,originalListPrice,parkingSpots,parkingType,address,nextOpenHouseStartTime,lotSize,broker_name,broker_number,broker_url,url,baths,address_revealing,location,interested,listPrice,price_per_sqft,lastSalePrice,is_foreclosure,foreclosure_status,occupancy_status,owner_occupied,listing_date,heating_system,cooling_system,mls_name,walkscore,investment_likelihood_label,investment_likelihood_score,hoa_dues,view_type,parcel_number,architecture_style,has_pool,is_water_front,needs_repair,tenant_occupied,is_market_place,schools_0_category,schools_0_name,schools_0_district,schools_1_category,schools_1_name,schools_1_district,schools_2_category,schools_2_name,schools_2_district,schools_3_category,schools_3_name,schools_3_district,modification_timestamp,created_at,updated_ar,updated_at,owner_first_name,owner_last_name,agents_0_id,agents_0_office_id
TX,4.42,0,3.82,0,3.96,0,,Keller Williams - Georgetown,2008,,2635,,2556136,TX,Travis,-97.96064758,78738,http://photos.listhub.net/KW/10976555/1?lm=20200404T182114,http://photos.listhub.net/KW/10976555/1?lm=20200404T182114,100,100,https://www.seetheproperty.com/u/343597,8048,5239807,2.64436,2824.28,5836.76,8.82831,8.82831,2.64436,3,,,United States,https://9ac82074a42d61a93c2a-4910baab8d3df1a59178432e0b86512c.ssl.cf5.rackcdn.com,Austin,599850,64.16,30.282316,,"$599,850 ",FALSE,64.16,Barton Creek,231200,TX,-97.866681,2,25,10,Condo/Coop,Common Interest,Condominium,4,,,Active,Austin,MLS Listing,30.32904053,"Check out the stunning hill country views from this true ""lock & leave"" condo located directly across the street from Lake Travis High School. This three story unit offers flexible living space, the lower floor floor is utilized as a bedroom and entertainment area with access to a great patio with views. Second level has 2 bedrooms and another living area used for game day. Light and bright main level has open floor plan with high ceilings & spacious master suite with two closets.",,,"Condominium, Other - Austin, TX",,,,,232 Sunrise Ridge CV,,,Keller Williams - Georgetown,5129307653,,https://listings.listhub.net/pages/KW/10976555/?channel=mashv,4,TRUE,Barton Creek,,400000,151.8026565,,0,,,FALSE,2020-04-03T00:00:00.000Z,Central Furnace (Propane Gas),Central A/C,"Keller Williams Realty, Inc.",,1,69.17,,Hills,,Other,,,0,0,0,Elementary,Lakeway,,High,Lake Travis,,JuniorHigh,Lake Travis,,Middle,,,2020-04-05T12:19:31.000Z,2020-04-05T04:58:55.000Z,2020-04-06T04:53:56.000Z,2020-04-06T04:53:56.000Z,,,38278,6969
TX,4.42,0,3.82,0,3.96,0,,Keller Williams - Lake Travis,1982,4:00 PM,5550,,338288,TX,Travis,-97.97840118,78734,http://photos.listhub.net/KW/10904937/1?lm=20200313T124543,http://photos.listhub.net/KW/10904937/1?lm=20200313T124543,100,100,http://listing.jpmrealestatephotography.com/ut/1211_Challenger.html,35785,3597681,-1.54953,3182.62,5120.95,-0.699274,-0.699274,-1.54953,39,views,39,United States,,Lakeway,649925,67.24,30.3679788,,"$649,925 ",TRUE,67.24,Lakeway,46137,TX,-97.991679,24,28,13,Single Family Residential,Residential,Single Family Detached,4,,,Active,Lakeway,MLS Listing,30.3810997,Entertainer&apos;s waterfront dream on main body of Lake Travis.Neutral contemporary interior w/wood ceilings & stone walls.Perfectly placed built-ins & fireplaces.Private walled garden off of formal dining w/waterfall/pond.Landscaped lakeside w/waterfall & mature trees.Lounge on multi-level decks & take in the panoramic views from cliff side gazebo.Over-sized dual dock for boat/jet skis.Come live the lake lifestyle.See attached for more info.http://listing.jpmrealestatephotography.com/ut/1211_Challenger.html,3/15/2020,,"Single Family Detached, Other - Lakeway, TX",,,3,Open,1211 Challenger,1:00 PM,30056,Keller Williams - Lake Travis,5122639090,,https://listings.listhub.net/pages/KW/10904937/?channel=mashv,5,TRUE,Lakeway,,1799999,324.3241441,,0,,,FALSE,2020-02-27T00:00:00.000Z,Central Furnace (Electric),Central A/C,"Keller Williams Realty, Inc.",,1,56.5,,"Hills,Lake,River,Water",,Other,,TRUE,0,0,0,Elementary,Serene Hills,,High,Lake Travis,,JuniorHigh,Hudson Bend,,Middle,,,2020-04-05T12:21:44.000Z,2016-12-17T11:27:54.000Z,2020-04-06T05:44:10.000Z,2020-04-06T05:44:10.000Z,,,37841,8145
TX,4.42,0,3.82,0,3.96,0,,Keller Williams Realty International,2017,2:00 PM,4258,,409295,TX,Travis,-97.9822998,78738,http://photos.listhub.net/KW/10936612/1?lm=20200314T123109,http://photos.listhub.net/KW/10936612/1?lm=20200314T123109,100,100,.,23041,9720681,-1.03466,2824.28,5836.76,1.04873,1.04873,-1.03466,24,views,56,United States,https://9ac82074a42d61a93c2a-4910baab8d3df1a59178432e0b86512c.ssl.cf5.rackcdn.com,Austin,599850,64.16,30.282316,,"$599,850 ",FALSE,64.16,Barton Creek,231200,TX,-97.866681,2,25,10,Single Family Residential,Residential,Single Family Detached,4,,,Active,Austin,MLS Listing,30.35250092,"Barely lived in 2017 build by Seven Custom Homes! Modern architecture by T. McIntire & Assoc. Interior is a marriage of tranquility and function with every square foot perfectly designed. Upgraded energy efficiency items such as Spray foam insulation, Anderson windows and Carrier HVAC. Study, Great Room, 2 Dining, HUGE Laundry/Mud room & impressive Master Suite on Main. Oversize 2 car garage. 3 Beds/2 Baths, Game Room down. 2 large covered patios for relaxing. https://youtu.be/TkmolwJg5OY",3/15/2020,,"Single Family Detached, Other - Austin, TX",,,,,410 Luna Vista DR,12:00 PM,,Keller Williams Realty International,(512) 448-4111,http://www.kwaustin.com/,https://listings.listhub.net/pages/KW/10936612/?channel=mashv,4,TRUE,Barton Creek,,1199000,281.5875998,,0,,,FALSE,2020-03-13T00:00:00.000Z,Central Furnace,Central A/C,"Keller Williams Realty, Inc.",,1,65,,,,Other,,,0,0,0,Elementary,Lakeway,,High,Lake Travis,,JuniorHigh,Hudson Bend,,Middle,,,2020-04-05T12:19:52.000Z,2017-01-29T22:33:13.000Z,2020-04-06T04:49:38.000Z,2020-04-06T04:49:38.000Z,,,81052,5288
TX,4.42,0,3.82,0,3.96,0,,Keller Williams - Lake Travis,2019,,2499,,582656,TX,Travis,-97.92790222,78734,http://photos.listhub.net/KW/8708934/1?lm=20190404T123907,http://photos.listhub.net/KW/8708934/1?lm=20190404T123907,100,100,https://vtour.realtour.biz/idx/2416CrazyhorsePass/Austin/TX,472,4105945,1.44447,1909.57,4886.74,5.69559,5.69559,1.44447,613,,,United States,https://9ac82074a42d61a93c2a-4910baab8d3df1a59178432e0b86512c.ssl.cf5.rackcdn.com,Austin,599850,64.16,30.282316,,"$599,850 ",FALSE,64.16,Barton Creek,231200,TX,-97.866681,2,25,10,Single Family Residential,Residential,Single Family Detached,3,,,Pending,Austin,MLS Listing,30.38073921,"LAKE AUSTIN WATERFRONT COMMUNITY W/LAKE AUSTIN ACCESS/DAY DOCKS/BOAT RAMP/POOL/PARKS & SPORT COURTS? PLUS LAKE TRAVIS ISD? YES, & ONLY $105/yr HOA! Well Designed One-of-a-Kind Custom Home built by area Premier Builders, Hausman Homes. Open Floor Plan on Triple Lot with Master Down, Spacious Kitchen & Family Room, Gameroom, and Hill Country VIEWS! Modern/Contemporary Design with Energy Efficient Features, Stained Concrete, Stainless Steel Appliances, More. Nearby Award Winning Lake Travis Schools too! WOW!",,,"Single Family Detached, Other - Austin, TX",,,,Garage,2416 Crazyhorse PASS,,,Keller Williams - Lake Travis,5122639090,,https://listings.listhub.net/pages/KW/8708934/?channel=mashv,3,TRUE,Barton Creek,,565000,226.0904362,,0,,,FALSE,2018-08-02T00:00:00.000Z,Central Furnace,Central A/C,"Keller Williams Realty, Inc.",,1,88.19,,Hills,,Other,,,0,0,0,Elementary,Lake Travis,,High,Lake Travis,,JuniorHigh,Hudson Bend,,Middle,,,2020-03-26T18:32:31.000Z,2017-06-20T02:16:58.000Z,2020-04-06T04:34:58.000Z,2020-04-06T04:34:58.000Z,,,37861,8145
TX,4.42,0,3.82,0,3.96,0,,Keller Williams Realty International,1949,,622,,2558159,TX,Travis,-97.7409668,78701,http://photos.listhub.net/KW/10978190/1?lm=20200406T123631,http://photos.listhub.net/KW/10978190/1?lm=20200406T123631,100,100,.,5726,3403115,2.91506,2121.75,3189.8,5.05148,5.05148,2.91506,2,,,United States,https://9ac82074a42d61a93c2a-4910baab8d3df1a59178432e0b86512c.ssl.cf5.rackcdn.com,Austin,642000,85.61,30.267715,,"$642,000 ",FALSE,85.61,Downtown,271353,TX,-97.744009,99,179,10,Condo/Coop,Common Interest,Condominium,1,,,Active,Austin,MLS Listing,30.27004051,"FULLY FURNISHED adorable & updated DT condo. California Closets & easy to maintain polished concrete floors. Modern industrial style with a cozy and inviting feel! Relaxing rooftop terrace with views of the capitol, large fitness gym, 4 elevators for easy & quick access, 24 hour concierge & curb side valet! Minutes (can easily walk) to the Capital, UT, entertainment, warehouse & shopping districts. Less than 1 mile from Whole Foods. Investors- we have always been able to easily & quickly rent this out!",,,"Condominium, Other - Austin, TX",,,,Garage,800 Brazos ST #1111,,,Keller Williams Realty International,(512) 448-4111,http://www.kwaustin.com/,https://listings.listhub.net/pages/KW/10978190/?channel=mashv,1,TRUE,Downtown,,268000,430.8681672,,0,,,FALSE,2020-04-05T00:00:00.000Z,Central Furnace,Central A/C,"Keller Williams Realty, Inc.",,,,,City,,Other,,,0,0,0,Elementary,Mathews,,High,Austin,,JuniorHigh,O Henry,,Middle,,,2020-04-06T12:26:14.000Z,2020-04-07T04:59:28.000Z,2020-04-07T04:59:28.000Z,2020-04-07T04:59:28.000Z,,,38246,5288
TX,4.42,0,3.82,0,3.96,0,,Keller Williams Realty International,2014,,1376,,2549248,TX,Travis,-97.75183105,78701,http://photos.listhub.net/KW/10967196/1?lm=20200331T124331,http://photos.listhub.net/KW/10967196/1?lm=20200331T124331,100,100,.,16430,6956860,0.182174,3696.56,3614.84,-0.108827,-0.108827,0.182174,8,,,United States,https://9ac82074a42d61a93c2a-4910baab8d3df1a59178432e0b86512c.ssl.cf5.rackcdn.com,Austin,642000,85.61,30.267715,,"$642,000 ",FALSE,85.61,Downtown,271353,TX,-97.744009,99,179,10,Condo/Coop,Common Interest,Condominium,2,,,Active,Austin,MLS Listing,30.26733971,,,,"Condominium, Other - Austin, TX",,,,Garage,222 West AVE #2406,,196,Keller Williams Realty International,(512) 448-4111,http://www.kwaustin.com/,https://listings.listhub.net/pages/KW/10967196/?channel=mashv,2,TRUE,Downtown,,1197000,869.9127907,,0,,,FALSE,2020-03-30T00:00:00.000Z,Central Furnace,Central A/C,"Keller Williams Realty, Inc.",,1,50,,"City,Hills,Lake,River",,Other,TRUE,,0,0,0,Elementary,Mathews,,High,Austin,,JuniorHigh,O Henry,,Middle,,,2020-04-06T12:26:14.000Z,2020-04-01T05:02:56.000Z,2020-04-07T04:58:04.000Z,2020-04-07T04:58:04.000Z,RYAN,RICHARD,441507,5288
TX,4.42,0,3.82,0,3.96,0,,Keller Williams Realty International,2005,,893,,2533594,TX,Travis,-97.73973083,78701,http://photos.listhub.net/KW/10949817/1?lm=20200325T124206,http://photos.listhub.net/KW/10949817/1?lm=20200325T124206,100,100,https://mls.dev1.realtour.biz/1008-54RaineySt/Austin/TX,9008,8862172,-0.744033,1461.65,2841.12,1.04581,1.04581,-0.744033,19,,,United States,https://9ac82074a42d61a93c2a-4910baab8d3df1a59178432e0b86512c.ssl.cf5.rackcdn.com,Austin,475000,72.76,30.257782,"East Cesar Chavez is located on the north bank of the Colorado River and is bounded to the south by Lake Lady Bird and Festival Beach. The majority of the neighborhood is residential. Willow-Spence Streets Historic District is in the neighborhood and is part of the National Register of Historic Places. The neighborhood is diverse in its style of homes, businesses and residents. The neighborhood has a good combination of amenities for those looking for urban living or for nature seekers. ","$475,000 ",FALSE,72.76,East Cesar Chavez,271360,TX,-97.729723,88,407,6,Condo/Coop,Common Interest,Condominium,1,,,Pending,Austin,MLS Listing,30.2569809,"It&apos;s like getting a 2 bedroom unit for the price of a 1 bedroom! Functional floorpan w/ a bonus room that works great as an office, guest bedroom, tv room or convert it to your DREAM closet*Views of Lady Bird Lake from living room, bedroom & balcony*Newly painted*Refrigerator, washer & dryer convey*Great building w/ concierge, roof top pool, exercise facilities & lounge*Walk out the door to the trails of Lady Bird Lake*This is what downtown living is all about*Agent is happy to provide a FaceTime tour!",,,"Condominium, Other - Austin, TX",,,,Garage,54 Rainey ST #1008,,,Keller Williams Realty International,(512) 448-4111,http://www.kwaustin.com/,https://listings.listhub.net/pages/KW/10949817/?channel=mashv,1,TRUE,East Cesar Chavez,,465000,520.7166853,,0,,,FALSE,2020-03-19T00:00:00.000Z,Central Furnace,Central A/C,"Keller Williams Realty, Inc.",,0,38.22,,"Lake,River",,Other,TRUE,,0,0,0,Elementary,Mathews,,High,Austin,,JuniorHigh,O Henry,,Middle,,,2020-03-26T18:30:46.000Z,2020-03-21T05:08:07.000Z,2020-04-07T04:56:04.000Z,2020-04-07T04:56:04.000Z,,,38251,5288
TX,4.42,0,3.82,0,3.96,0,,Keller Williams Realty International,2008,4:00 PM,1225,,1702164,TX,Travis,-97.74449921,78701,http://photos.listhub.net/KW/10926968/1?lm=20200310T123547,http://photos.listhub.net/KW/10926968/1?lm=20200310T123547,100,100,http://listing.f8re.com/ut/200_Congress.html,18442,3796722,-1.22484,2121.75,3189.8,-0.627505,-0.627505,-1.22484,29,views,3,United States,https://9ac82074a42d61a93c2a-4910baab8d3df1a59178432e0b86512c.ssl.cf5.rackcdn.com,Austin,642000,85.61,30.267715,,"$642,000 ",FALSE,85.61,Downtown,271353,TX,-97.744009,99,179,10,Condo/Coop,Common Interest,Condominium,1,,,Active,Austin,MLS Listing,30.26479912,"The Austonian continues to be one of the most prestigious buildings in Austin. This, resident only tower, enjoys 24 hour valet. 13A faces the south/west with both a music citys skyline and river view. The tower boasts 4 guest suites exclusively available to residences. Never leave the building with 40k+sqft of comforts and services to experience. Conveniences perch on top of the tower too above the 50th floor to ensure you dont just live in one of the tallest residential towers you experience it too!",5/25/2019,,"Condominium, High Rise - Austin, TX",,,,Garage,200 Congress AVE #13A,11:00 AM,,Keller Williams Realty International,(512) 448-4111,http://www.kwaustin.com/,https://listings.listhub.net/pages/KW/10926968/?channel=mashv,2,TRUE,Downtown,,989000,807.3469388,,0,,,FALSE,2020-03-09T00:00:00.000Z,Central Furnace,Central A/C,"Keller Williams Realty, Inc.",,0,32.69,,"City,Lake,River",,High Rise,TRUE,,0,0,0,Elementary,Mathews,,High,Austin,,JuniorHigh,O Henry,,Middle,,,2020-04-06T12:26:14.000Z,2019-03-17T00:51:30.000Z,2020-04-07T04:54:27.000Z,2020-04-07T04:54:27.000Z,,,209003,5288
TX,4.42,0,3.82,0,3.96,0,,Keller Williams Realty International,2008,3:00 PM,1117,,2404384,TX,Travis,-97.74941254,78701,http://photos.listhub.net/KW/10808013/1?lm=20200107T182355,http://photos.listhub.net/KW/10808013/1?lm=20200107T182355,100,100,https://www.seetheproperty.com/u/334920,13835,3117625,1.54107,3696.56,3614.84,0.874103,0.874103,1.54107,92,,,United States,https://9ac82074a42d61a93c2a-4910baab8d3df1a59178432e0b86512c.ssl.cf5.rackcdn.com,Austin,642000,85.61,30.267715,,"$642,000 ",FALSE,85.61,Downtown,271353,TX,-97.744009,99,179,10,Condo/Coop,Common Interest,Condominium,2,,,Active,Austin,MLS Listing,30.2674408,"Gorgeous 2 Bed/2 Bath home w/open floorplan & views f/every room. Hardwood floors, granite counters, motorized shades, stunning balcony views. Home Sold Furnished. 360 Condos Offer:24Hr Concierge Service, Club Room, Fitness Ctr, Dog Park, Theater Room, Heated Lap Pool, 2 Grilling Areas, Lrg Fireplace @ Pool Deck. Walk to many of the best dining, music, & shopping areas. In the heart of Austin, this is the place you want to live. Parking spaces #195/196. LB @ the concierge desk. Storage unit avail for 25k.",1/18/2020,,"Condominium, High Rise - Austin, TX",,,,,360 Nueces ST #1316,1:00 PM,,Keller Williams Realty International,(512) 448-4111,http://www.kwaustin.com/,https://listings.listhub.net/pages/KW/10808013/?channel=mashv,2,TRUE,Downtown,,659000,589.9731423,,0,,,FALSE,2020-01-06T00:00:00.000Z,Central Furnace,Central A/C,"Keller Williams Realty, Inc.",,1,50,,"City,Hills,Lake,River",,High Rise,TRUE,,0,0,0,Elementary,Mathews,,High,Austin,,JuniorHigh,O Henry,,Middle,,,2020-04-06T12:26:14.000Z,2020-01-08T02:21:18.000Z,2020-04-07T04:49:40.000Z,2020-04-07T04:49:40.000Z,,,67464,5288
TX,4.42,0,3.82,0,3.96,0,,Keller Williams Realty International,1974,,454,,2217412,TX,Travis,-97.74410248,78701,http://photos.listhub.net/KW/10768766/1?lm=20200305T004053,http://photos.listhub.net/KW/10768766/1?lm=20200305T004053,100,100,https://tours.virtuance.com/1426936?idx=1,2354,8779497,4.27162,2121.75,3189.8,6.51786,6.51786,4.27162,126,views,12,United States,https://9ac82074a42d61a93c2a-4910baab8d3df1a59178432e0b86512c.ssl.cf5.rackcdn.com,Austin,642000,85.61,30.267715,,"$642,000 ",FALSE,85.61,Downtown,271353,TX,-97.744009,99,179,10,Condo/Coop,Common Interest,Condominium,1,,,Pending,Austin,MLS Listing,30.2758007,"HOA covers all utilities/dues remain same. Unit includes own parking spot in attached garage. Adorable, cozy condo 8 blocks South of UT! Sought after downtown location walking distance to campus, fine dining& endless entertainment. This value is rare for location. Kitchen is spacious with ample counter & cabinet space, along with full appliances. No carpet! Large windows allow an abundance of natural light in and you have a view of downtown! Rented for $1850 inclding utilities",,,"Condominium, Other - Austin, TX",,,,Open,1212 Guadalupe #209,,793,Keller Williams Realty International,(512) 448-4111,http://www.kwaustin.com/,https://listings.listhub.net/pages/KW/10768766/?channel=mashv,1,TRUE,Downtown,,263000,579.2951542,,0,,,FALSE,2019-12-03T00:00:00.000Z,Central Furnace (Electric),Central A/C,"Keller Williams Realty, Inc.",,1,66.97,,,,Other,,,0,0,0,Elementary,Mathews,,High,Austin,,JuniorHigh,Bertha Sadler Means,,Middle,,,2020-04-06T12:26:14.000Z,2019-09-11T03:16:13.000Z,2020-04-07T04:48:49.000Z,2020-04-07T04:48:49.000Z,MORGAN CLAYTON,LUTHER,394318,5288
TX,4.42,0,3.82,0,3.96,0,,Keller Williams - Lake Travis,1974,,488,,2530683,TX,Travis,-97.74458313,78701,http://photos.listhub.net/KW/10945489/1?lm=20200323T125041,http://photos.listhub.net/KW/10945489/1?lm=20200323T125041,100,100,https://www.tourfactory.com/idxr2719351,4599,3377540,-0.0684211,1100,1917.06,1.50753,1.50753,-0.0684211,20,views,1,United States,,Austin,247000,68.75,30.283937,,"$247,000 ",FALSE,68.75,University of Texas,271614,TX,-97.732502,56,144,1,Condo/Coop,Common Interest,Condominium,1,,,Active,Austin,MLS Listing,30.28063965,"Gorgeous condo situated in a quiet tree-lined neighborhood in Downtown Austin. Completely renovated from top to toe. High end finishes. Open floor plan concept. Large walk-in closet. Granite Counters, custom cabinetry, etc...Assigned parking space. *LOW HOA fees* & great short term rental income producing potential! Owner generated $27,000 of income in 2019 as a STR. Walking distance to Darrell Royal Stadium, UT, AT&T Conference Center, Erwin Ctr, the Capitol, & 4th St. Public transport one block away",,,"Condominium, Other - Austin, TX",,,,Garage,1700 Nueces ST #108,,,Keller Williams - Lake Travis,5122639090,,https://listings.listhub.net/pages/KW/10945489/?channel=mashv,1,TRUE,University of Texas,,247000,506.147541,,0,,,FALSE,2020-03-18T00:00:00.000Z,Central Furnace,Central A/C,"Keller Williams Realty, Inc.",,1,63,,City,,Other,,,0,0,0,Elementary,Bryker Woods,,High,Austin,,JuniorHigh,O Henry,,Middle,,,2020-04-06T12:28:01.000Z,2020-03-20T04:50:45.000Z,2020-04-07T04:43:26.000Z,2020-04-07T04:43:26.000Z,,,37891,8145
TX,4.42,0,3.82,0,3.96,0,,Keller Williams - Austin Northwest,2018,,1441,,2556030,TX,Travis,-97.75110626,78701,http://photos.listhub.net/KW/10974682/1?lm=20200404T125601,http://photos.listhub.net/KW/10974682/1?lm=20200404T125601,100,100,.,5388,2814175,0.999415,3696.56,3614.84,0.725424,0.725424,0.999415,4,,,United States,https://9ac82074a42d61a93c2a-4910baab8d3df1a59178432e0b86512c.ssl.cf5.rackcdn.com,Austin,642000,85.61,30.267715,,"$642,000 ",FALSE,85.61,Downtown,271353,TX,-97.744009,99,179,10,Condo/Coop,Common Interest,Condominium,2,,,Active,Austin,MLS Listing,30.26799011,"This 2 bedroom condo on the 44th floor offers breathtaking views of Austin, The Capitol & lady bird lake. Offering floor to ceiling windows, modern finishes throughout. Gourmet kitchen w/ large island opens to the living space - perfect for entertaining. Private and covered balcony. 2 reserved parking spaces. 2 full floors of incredible amenities (9th & 31st): gym, yoga studio, movie theatre, guest suites, dog park, & more. Located in the heart of downtown close to the Seaholm district & restaurants.",,,"Condominium, Other - Austin, TX",,,,,301 West AVE #4401,,227,Keller Williams - Austin Northwest,5123463550,,https://listings.listhub.net/pages/KW/10974682/?channel=mashv,2,TRUE,Downtown,,1260000,874.3927828,,0,,,FALSE,2020-04-03T00:00:00.000Z,Central Furnace,Central A/C,"Keller Williams Realty, Inc.",,1,50,,"City,Hills",,Other,TRUE,,0,0,0,Elementary,Mathews,,High,Austin,,JuniorHigh,O Henry,,Middle,,,2020-04-06T12:28:56.000Z,2020-04-05T04:38:55.000Z,2020-04-07T04:40:13.000Z,2020-04-07T04:40:13.000Z,3RD & WEST,LP,410561,7994
TX,4.42,0,3.82,0,3.96,0,,Keller Williams - Austin Northwest,2010,,1471,,2544305,TX,Travis,-97.74273682,78701,http://photos.listhub.net/KW/10962315/1?lm=20200403T130230,http://photos.listhub.net/KW/10962315/1?lm=20200403T130230,100,100,https://tours.virtuance.com/public/vtour/display/1566606?idx=1#!/,20240,8520992,-0.134676,3696.56,3614.84,-0.426164,-0.426164,-0.134676,12,,,United States,https://9ac82074a42d61a93c2a-4910baab8d3df1a59178432e0b86512c.ssl.cf5.rackcdn.com,Austin,642000,85.61,30.267715,,"$642,000 ",FALSE,85.61,Downtown,271353,TX,-97.744009,99,179,10,Condo/Coop,Common Interest,Condominium,2,,,Active,Austin,MLS Listing,30.26230049,"Nestled beside Lady Bird Lake is possibly the finest residential building in the city of Austin! This is where nature abounds in combination with a lively cultural city life that includes restaurants, shops, theatre, entertainment and the award-winning service of the Four Seasons brand. This immaculate 2 Bed/2 Bath condo was BEAUTIFULLY RENOVATED IN 2018, and is now an elegant, modern downtown pied-a-terre with the perfect layout! https://tours.virtuance.com/public/vtour/display/1566606?idx=1#!/",,,"Condominium, High Rise - Austin, TX",,,,,98 San Jacinto BLVD #705,,379,Keller Williams - Austin Northwest,5123463550,,https://listings.listhub.net/pages/KW/10962315/?channel=mashv,2,TRUE,Downtown,,1195000,812.3725357,,0,,,FALSE,2020-03-26T00:00:00.000Z,Central Furnace (Electric),Central A/C,"Keller Williams Realty, Inc.",,0,10.89,,"City,Water",,High Rise,TRUE,TRUE,0,0,0,Elementary,Mathews,,High,Austin,,JuniorHigh,O Henry,,Middle,,,2020-04-06T12:28:56.000Z,2020-03-28T04:51:21.000Z,2020-04-07T04:39:53.000Z,2020-04-07T04:39:53.000Z,DESCENDANTS INVESTMENTS,LLC,87850,7994
